scenario,month,business_unit,category,line,value
budget,10,italy,home_care,opex_rnd,24763.03
budget,10,italy,home_care,d_and_a,60002.72
budget,10,italy,personal_care,revenue,1503950.47
budget,10,italy,personal_care,cogs_materials,447575.66
budget,10,italy,personal_care,cogs_production,173255.09
budget,10,italy,personal_care,cogs_logistics,101065.47
budget,10,italy,personal_care,opex_marketing,162483.4
budget,10,italy,personal_care,opex_sales,135355.54
budget,10,italy,personal_care,opex_gna,72123.41
budget,10,italy,personal_care,opex_rnd,21637.02
budget,10,italy,personal_care,d_and_a,52428.17
budget,10,iberia,beverages,revenue,2601107.57
budget,10,iberia,beverages,cogs_materials,935358.28
budget,10,iberia,beverages,cogs_production,362074.17
budget,10,iberia,beverages,cogs_logistics,211209.93
budget,10,iberia,beverages,opex_marketing,268267.49
budget,10,iberia,beverages,opex_sales,234099.68
budget,10,iberia,beverages,opex_gna,143367.21
budget,10,iberia,beverages,opex_rnd,43010.16
budget,10,iberia,beverages,d_and_a,104216.93
budget,10,iberia,snacks,revenue,2122127.61
budget,10,iberia,snacks,cogs_materials,723645.51
budget,10,iberia,snacks,cogs_production,280120.84
budget,10,iberia,snacks,cogs_logistics,163403.83
budget,10,iberia,snacks,opex_marketing,226887.47
budget,10,iberia,snacks,opex_sales,190991.48
budget,10,iberia,snacks,opex_gna,101935.53
budget,10,iberia,snacks,opex_rnd,30580.66
budget,10,iberia,snacks,d_and_a,74099.29
budget,10,iberia,dairy,revenue,1711923.47
budget,10,iberia,dairy,cogs_materials,721746.94
budget,10,iberia,dairy,cogs_production,279385.91
budget,10,iberia,dairy,cogs_logistics,162975.11
budget,10,iberia,dairy,opex_marketing,179868.31
budget,10,iberia,dairy,opex_sales,154073.11
budget,10,iberia,dairy,opex_gna,83241.59
budget,10,iberia,dairy,opex_rnd,24972.48
budget,10,iberia,dairy,d_and_a,60510.23
budget,10,iberia,home_care,revenue,1362922.02
budget,10,iberia,home_care,cogs_materials,507006.99
budget,10,iberia,home_care,cogs_production,196260.77
budget,10,iberia,home_care,cogs_logistics,114485.45
budget,10,iberia,home_care,opex_marketing,140300.8
budget,10,iberia,home_care,opex_sales,122662.98
budget,10,iberia,home_care,opex_gna,66809.9
budget,10,iberia,home_care,opex_rnd,20042.97
budget,10,iberia,home_care,d_and_a,48565.66
budget,10,iberia,personal_care,revenue,928538.27
budget,10,iberia,personal_care,cogs_materials,276332.99
budget,10,iberia,personal_care,cogs_production,106967.61
budget,10,iberia,personal_care,cogs_logistics,62397.77
budget,10,iberia,personal_care,opex_marketing,100317.17
budget,10,iberia,personal_care,opex_sales,83568.44
budget,10,iberia,personal_care,opex_gna,44528.96
budget,10,iberia,personal_care,opex_rnd,13358.69
budget,10,iberia,personal_care,d_and_a,32369.13
budget,10,dach,beverages,revenue,2678522.52
budget,10,dach,beverages,cogs_materials,963196.7
budget,10,dach,beverages,cogs_production,372850.34
budget,10,dach,beverages,cogs_logistics,217496.03
budget,10,dach,beverages,opex_marketing,276251.75
budget,10,dach,beverages,opex_sales,241067.03
budget,10,dach,beverages,opex_gna,147634.14
budget,10,dach,beverages,opex_rnd,44290.24
budget,10,dach,beverages,d_and_a,107318.67
budget,10,dach,snacks,revenue,2623543.69
budget,10,dach,snacks,cogs_materials,894628.4
budget,10,dach,snacks,cogs_production,346307.77
budget,10,dach,snacks,cogs_logistics,202012.86
budget,10,dach,snacks,opex_marketing,280496.42
budget,10,dach,snacks,opex_sales,236118.93
budget,10,dach,snacks,opex_gna,126020.85
budget,10,dach,snacks,opex_rnd,37806.25
budget,10,dach,snacks,d_and_a,91607.46
budget,10,dach,dairy,revenue,1765406.03
budget,10,dach,dairy,cogs_materials,744295.18
budget,10,dach,dairy,cogs_production,288114.26
budget,10,dach,dairy,cogs_logistics,168066.65
budget,10,dach,dairy,opex_marketing,185487.61
budget,10,dach,dairy,opex_sales,158886.54
budget,10,dach,dairy,opex_gna,85842.15
budget,10,dach,dairy,opex_rnd,25752.65
budget,10,dach,dairy,d_and_a,62400.64
budget,10,dach,home_care,revenue,2092150.34
budget,10,dach,home_care,cogs_materials,778279.93
budget,10,dach,home_care,cogs_production,301269.65
budget,10,dach,home_care,cogs_logistics,175740.63
budget,10,dach,home_care,opex_marketing,215368.42
budget,10,dach,home_care,opex_sales,188293.53
budget,10,dach,home_care,opex_gna,102556.39
budget,10,dach,home_care,opex_rnd,30766.92
budget,10,dach,home_care,d_and_a,74550.61
budget,10,dach,personal_care,revenue,1498782.1
budget,10,dach,personal_care,cogs_materials,446037.55
budget,10,dach,personal_care,cogs_production,172659.7
budget,10,dach,personal_care,cogs_logistics,100718.16
budget,10,dach,personal_care,opex_marketing,161925.03
budget,10,dach,personal_care,opex_sales,134890.39
budget,10,dach,personal_care,opex_gna,71875.56
budget,10,dach,personal_care,opex_rnd,21562.67
budget,10,dach,personal_care,d_and_a,52248.0
budget,10,nordics,beverages,revenue,1384525.64
budget,10,nordics,beverages,cogs_materials,497875.42
budget,10,nordics,beverages,cogs_production,192725.97
budget,10,nordics,beverages,cogs_logistics,112423.48
budget,10,nordics,beverages,opex_marketing,142794.26
budget,10,nordics,beverages,opex_sales,124607.31
budget,10,nordics,beverages,opex_gna,76311.94
budget,10,nordics,beverages,opex_rnd,22893.58
budget,10,nordics,beverages,d_and_a,55472.91
budget,10,nordics,snacks,revenue,2017199.48
budget,10,nordics,snacks,cogs_materials,687865.02
budget,10,nordics,snacks,cogs_production,266270.33
budget,10,nordics,snacks,cogs_logistics,155324.36
budget,10,nordics,snacks,opex_marketing,215669.07
budget,10,nordics,snacks,opex_sales,181547.95
budget,10,nordics,snacks,opex_gna,96895.35
budget,10,nordics,snacks,opex_rnd,29068.61
budget,10,nordics,snacks,d_and_a,70435.47
budget,10,nordics,dairy,revenue,1489687.66
budget,10,nordics,dairy,cogs_materials,628052.32
budget,10,nordics,dairy,cogs_production,243117.03
budget,10,nordics,dairy,cogs_logistics,141818.27
budget,10,nordics,dairy,opex_marketing,156518.45
budget,10,nordics,dairy,opex_sales,134071.89
budget,10,nordics,dairy,opex_gna,72435.46
budget,10,nordics,dairy,opex_rnd,21730.64
budget,10,nordics,dairy,d_and_a,52655.01
budget,10,nordics,home_care,revenue,1107641.89
budget,10,nordics,home_care,cogs_materials,412042.78
budget,10,nordics,home_care,cogs_production,159500.43
budget,10,nordics,home_care,cogs_logistics,93041.92
budget,10,nordics,home_care,opex_marketing,114021.96
budget,10,nordics,home_care,opex_sales,99687.77
budget,10,nordics,home_care,opex_gna,54296.17
budget,10,nordics,home_care,opex_rnd,16288.85
budget,10,nordics,home_care,d_and_a,39469.14
budget,10,nordics,personal_care,revenue,867354.15
budget,10,nordics,personal_care,cogs_materials,258124.59
budget,10,nordics,personal_care,cogs_production,99919.2
budget,10,nordics,personal_care,cogs_logistics,58286.2
budget,10,nordics,personal_care,opex_marketing,93706.98
budget,10,nordics,personal_care,opex_sales,78061.87
budget,10,nordics,personal_care,opex_gna,41594.81
budget,10,nordics,personal_care,opex_rnd,12478.44
budget,10,nordics,personal_care,d_and_a,30236.23
budget,11,italy,beverages,revenue,3210903.33
budget,11,italy,beverages,cogs_materials,1154640.84
budget,11,italy,beverages,cogs_production,446957.74
budget,11,italy,beverages,cogs_logistics,260725.35
budget,11,italy,beverages,opex_marketing,384128.49
budget,11,italy,beverages,opex_sales,288981.3
budget,11,italy,beverages,opex_gna,196168.14
budget,11,italy,beverages,opex_rnd,58850.44
budget,11,italy,beverages,d_and_a,142599.15
budget,11,italy,snacks,revenue,3182982.53
budget,11,italy,snacks,cogs_materials,1085397.04
budget,11,italy,snacks,cogs_production,420153.69
budget,11,italy,snacks,cogs_logistics,245089.65
budget,11,italy,snacks,opex_marketing,336401.47
budget,11,italy,snacks,opex_sales,286468.43
budget,11,italy,snacks,opex_gna,144702.55
budget,11,italy,snacks,opex_rnd,43410.77
budget,11,italy,snacks,d_and_a,105187.63
budget,11,italy,dairy,revenue,2816591.94
budget,11,italy,dairy,cogs_materials,1187475.16
budget,11,italy,dairy,cogs_production,459667.81
budget,11,italy,dairy,cogs_logistics,268139.55
budget,11,italy,dairy,opex_marketing,297056.56
budget,11,italy,dairy,opex_sales,253493.27
budget,11,italy,dairy,opex_gna,134346.96
budget,11,italy,dairy,opex_rnd,40304.09
budget,11,italy,dairy,d_and_a,97659.91
budget,11,italy,home_care,revenue,1650868.49
budget,11,italy,home_care,cogs_materials,614123.08
budget,11,italy,home_care,cogs_production,237725.06
budget,11,italy,home_care,cogs_logistics,138672.95
budget,11,italy,home_care,opex_marketing,171261.1
budget,11,italy,home_care,opex_sales,148578.16
budget,11,italy,home_care,opex_gna,82543.42
budget,11,italy,home_care,opex_rnd,24763.03
budget,11,italy,home_care,d_and_a,60002.72
budget,11,italy,personal_care,revenue,1617456.16
budget,11,italy,personal_care,cogs_materials,481354.95
budget,11,italy,personal_care,cogs_production,186330.95
budget,11,italy,personal_care,cogs_logistics,108693.05
budget,11,italy,personal_care,opex_marketing,174997.41
budget,11,italy,personal_care,opex_sales,145571.05
budget,11,italy,personal_care,opex_gna,72123.41
budget,11,italy,personal_care,opex_rnd,21637.02
budget,11,italy,personal_care,d_and_a,52428.17
budget,11,iberia,beverages,revenue,2346651.4
budget,11,iberia,beverages,cogs_materials,843855.84
budget,11,iberia,beverages,cogs_production,326653.87
budget,11,iberia,beverages,cogs_logistics,190548.09
budget,11,iberia,beverages,opex_marketing,280735.84
budget,11,iberia,beverages,opex_sales,211198.63
budget,11,iberia,beverages,opex_gna,143367.21
budget,11,iberia,beverages,opex_rnd,43010.16
budget,11,iberia,beverages,d_and_a,104216.93
budget,11,iberia,snacks,revenue,2242248.04
budget,11,iberia,snacks,cogs_materials,764606.58
budget,11,iberia,snacks,cogs_production,295976.74
budget,11,iberia,snacks,cogs_logistics,172653.1
budget,11,iberia,snacks,opex_marketing,236977.59
budget,11,iberia,snacks,opex_sales,201802.32
budget,11,iberia,snacks,opex_gna,101935.53
budget,11,iberia,snacks,opex_rnd,30580.66
budget,11,iberia,snacks,d_and_a,74099.29
budget,11,iberia,dairy,revenue,1745164.71
budget,11,iberia,dairy,cogs_materials,735761.44
budget,11,iberia,dairy,cogs_production,284810.88
budget,11,iberia,dairy,cogs_logistics,166139.68
budget,11,iberia,dairy,opex_marketing,184056.7
budget,11,iberia,dairy,opex_sales,157064.82
budget,11,iberia,dairy,opex_gna,83241.59
budget,11,iberia,dairy,opex_rnd,24972.48
budget,11,iberia,dairy,d_and_a,60510.23
budget,11,iberia,home_care,revenue,1336198.06
budget,11,iberia,home_care,cogs_materials,497065.68
budget,11,iberia,home_care,cogs_production,192412.52
budget,11,iberia,home_care,cogs_logistics,112240.64
budget,11,iberia,home_care,opex_marketing,138617.19
budget,11,iberia,home_care,opex_sales,120257.83
budget,11,iberia,home_care,opex_gna,66809.9
budget,11,iberia,home_care,opex_rnd,20042.97
budget,11,iberia,home_care,d_and_a,48565.66
budget,11,iberia,personal_care,revenue,998616.63
budget,11,iberia,personal_care,cogs_materials,297188.31
budget,11,iberia,personal_care,cogs_production,115040.64
budget,11,iberia,personal_care,cogs_logistics,67107.04
budget,11,iberia,personal_care,opex_marketing,108043.31
budget,11,iberia,personal_care,opex_sales,89875.5
budget,11,iberia,personal_care,opex_gna,44528.96
budget,11,iberia,personal_care,opex_rnd,13358.69
budget,11,iberia,personal_care,d_and_a,32369.13
budget,11,dach,beverages,revenue,2416493.14
budget,11,dach,beverages,cogs_materials,868970.93
budget,11,dach,beverages,cogs_production,336375.85
budget,11,dach,beverages,cogs_logistics,196219.24
budget,11,dach,beverages,opex_marketing,289091.19
budget,11,dach,beverages,opex_sales,217484.38
budget,11,dach,beverages,opex_gna,147634.14
budget,11,dach,beverages,opex_rnd,44290.24
budget,11,dach,beverages,d_and_a,107318.67
budget,11,dach,snacks,revenue,2772046.16
budget,11,dach,snacks,cogs_materials,945267.74
budget,11,dach,snacks,cogs_production,365910.09
budget,11,dach,snacks,cogs_logistics,213447.55
budget,11,dach,snacks,opex_marketing,292970.63
budget,11,dach,snacks,opex_sales,249484.15
budget,11,dach,snacks,opex_gna,126020.85
budget,11,dach,snacks,opex_rnd,37806.25
budget,11,dach,snacks,d_and_a,91607.46
budget,11,dach,dairy,revenue,1799685.75
budget,11,dach,dairy,cogs_materials,758747.51
budget,11,dach,dairy,cogs_production,293708.72
budget,11,dach,dairy,cogs_logistics,171330.08
budget,11,dach,dairy,opex_marketing,189806.86
budget,11,dach,dairy,opex_sales,161971.72
budget,11,dach,dairy,opex_gna,85842.15
budget,11,dach,dairy,opex_rnd,25752.65
budget,11,dach,dairy,d_and_a,62400.64
budget,11,dach,home_care,revenue,2051127.79
budget,11,dach,home_care,cogs_materials,763019.54
budget,11,dach,home_care,cogs_production,295362.4
budget,11,dach,home_care,cogs_logistics,172294.73
budget,11,dach,home_care,opex_marketing,212784.0
budget,11,dach,home_care,opex_sales,184601.5
budget,11,dach,home_care,opex_gna,102556.39
budget,11,dach,home_care,opex_rnd,30766.92
budget,11,dach,home_care,d_and_a,74550.61
budget,11,dach,personal_care,revenue,1611897.73
budget,11,dach,personal_care,cogs_materials,479700.77
budget,11,dach,personal_care,cogs_production,185690.62
budget,11,dach,personal_care,cogs_logistics,108319.53
budget,11,dach,personal_care,opex_marketing,174396.02
budget,11,dach,personal_care,opex_sales,145070.8
budget,11,dach,personal_care,opex_gna,71875.56
budget,11,dach,personal_care,opex_rnd,21562.67
budget,11,dach,personal_care,d_and_a,52248.0
budget,11,nordics,beverages,revenue,1249082.91
budget,11,nordics,beverages,cogs_materials,449170.22
budget,11,nordics,beverages,cogs_production,173872.34
budget,11,nordics,beverages,cogs_logistics,101425.53
budget,11,nordics,beverages,opex_marketing,149430.95
budget,11,nordics,beverages,opex_sales,112417.46
budget,11,nordics,beverages,opex_gna,76311.94
budget,11,nordics,beverages,opex_rnd,22893.58
budget,11,nordics,beverages,d_and_a,55472.91
budget,11,nordics,snacks,revenue,2131380.59
budget,11,nordics,snacks,cogs_materials,726800.78
budget,11,nordics,snacks,cogs_production,281342.24
budget,11,nordics,snacks,cogs_logistics,164116.31
budget,11,nordics,snacks,opex_marketing,225260.29
budget,11,nordics,snacks,opex_sales,191824.25
budget,11,nordics,snacks,opex_gna,96895.35
budget,11,nordics,snacks,opex_rnd,29068.61
budget,11,nordics,snacks,d_and_a,70435.47
budget,11,nordics,dairy,revenue,1518613.64
budget,11,nordics,dairy,cogs_materials,640247.51
budget,11,nordics,dairy,cogs_production,247837.75
budget,11,nordics,dairy,cogs_logistics,144572.02
budget,11,nordics,dairy,opex_marketing,160163.12
budget,11,nordics,dairy,opex_sales,136675.23
budget,11,nordics,dairy,opex_gna,72435.46
budget,11,nordics,dairy,opex_rnd,21730.64
budget,11,nordics,dairy,d_and_a,52655.01
budget,11,nordics,home_care,revenue,1085923.42
budget,11,nordics,home_care,cogs_materials,403963.51
budget,11,nordics,home_care,cogs_production,156372.97
budget,11,nordics,home_care,cogs_logistics,91217.57
budget,11,nordics,home_care,opex_marketing,112653.7
budget,11,nordics,home_care,opex_sales,97733.11
budget,11,nordics,home_care,opex_gna,54296.17
budget,11,nordics,home_care,opex_rnd,16288.85
budget,11,nordics,home_care,d_and_a,39469.14
budget,11,nordics,personal_care,revenue,932814.84
budget,11,nordics,personal_care,cogs_materials,277605.7
budget,11,nordics,personal_care,cogs_production,107460.27
budget,11,nordics,personal_care,cogs_logistics,62685.16
budget,11,nordics,personal_care,opex_marketing,100924.02
budget,11,nordics,personal_care,opex_sales,83953.34
budget,11,nordics,personal_care,opex_gna,41594.81
budget,11,nordics,personal_care,opex_rnd,12478.44
budget,11,nordics,personal_care,d_and_a,30236.23
budget,12,italy,beverages,revenue,3481702.41
budget,12,italy,beverages,cogs_materials,1252020.19
budget,12,italy,beverages,cogs_production,484652.98
budget,12,italy,beverages,cogs_logistics,282714.24
budget,12,italy,beverages,opex_marketing,364630.96
budget,12,italy,beverages,opex_sales,313353.22
budget,12,italy,beverages,opex_gna,196168.14
budget,12,italy,beverages,opex_rnd,58850.44
budget,12,italy,beverages,d_and_a,142599.15
budget,12,italy,snacks,revenue,3410338.42
budget,12,italy,snacks,cogs_materials,1162925.4
budget,12,italy,snacks,cogs_production,450164.67
budget,12,italy,snacks,cogs_logistics,262596.06
budget,12,italy,snacks,opex_marketing,289850.35
budget,12,italy,snacks,opex_sales,306930.46
budget,12,italy,snacks,opex_gna,144702.55
budget,12,italy,snacks,opex_rnd,43410.77
budget,12,italy,snacks,d_and_a,105187.63
budget,12,italy,dairy,revenue,2923890.68
budget,12,italy,dairy,cogs_materials,1232712.31
budget,12,italy,dairy,cogs_production,477178.96
budget,12,italy,dairy,cogs_logistics,278354.39
budget,12,italy,dairy,opex_marketing,288606.79
budget,12,italy,dairy,opex_sales,263150.16
budget,12,italy,dairy,opex_gna,134346.96
budget,12,italy,dairy,opex_rnd,40304.09
budget,12,italy,dairy,d_and_a,97659.91
budget,12,italy,home_care,revenue,1617851.12
budget,12,italy,home_care,cogs_materials,601840.62
budget,12,italy,home_care,cogs_production,232970.56
budget,12,italy,home_care,cogs_logistics,135899.49
budget,12,italy,home_care,opex_marketing,171261.1
budget,12,italy,home_care,opex_sales,145606.6
budget,12,italy,home_care,opex_gna,82543.42
budget,12,italy,home_care,opex_rnd,24763.03
budget,12,italy,home_care,d_and_a,60002.72
budget,12,italy,personal_care,revenue,1816091.13
budget,12,italy,personal_care,cogs_materials,540468.72
budget,12,italy,personal_care,cogs_production,209213.7
budget,12,italy,personal_care,cogs_logistics,122041.32
budget,12,italy,personal_care,opex_marketing,142818.54
budget,12,italy,personal_care,opex_sales,163448.2
budget,12,italy,personal_care,opex_gna,72123.41
budget,12,italy,personal_care,opex_rnd,21637.02
budget,12,italy,personal_care,d_and_a,52428.17
budget,12,iberia,beverages,revenue,2544561.76
budget,12,iberia,beverages,cogs_materials,915024.41
budget,12,iberia,beverages,cogs_production,354203.0
budget,12,iberia,beverages,cogs_logistics,206618.41
budget,12,iberia,beverages,opex_marketing,266486.3
budget,12,iberia,beverages,opex_sales,229010.56
budget,12,iberia,beverages,opex_gna,143367.21
budget,12,iberia,beverages,opex_rnd,43010.16
budget,12,iberia,beverages,d_and_a,104216.93
budget,12,iberia,snacks,revenue,2402408.61
budget,12,iberia,snacks,cogs_materials,819221.34
budget,12,iberia,snacks,cogs_production,317117.94
budget,12,iberia,snacks,cogs_logistics,184985.46
budget,12,iberia,snacks,opex_marketing,204184.71
budget,12,iberia,snacks,opex_sales,216216.78
budget,12,iberia,snacks,opex_gna,101935.53
budget,12,iberia,snacks,opex_rnd,30580.66
budget,12,iberia,snacks,d_and_a,74099.29
budget,12,iberia,dairy,revenue,1811647.17
budget,12,iberia,dairy,cogs_materials,763790.45
budget,12,iberia,dairy,cogs_production,295660.82
budget,12,iberia,dairy,cogs_logistics,172468.81
budget,12,iberia,dairy,opex_marketing,178821.21
budget,12,iberia,dairy,opex_sales,163048.25
budget,12,iberia,dairy,opex_gna,83241.59
budget,12,iberia,dairy,opex_rnd,24972.48
budget,12,iberia,dairy,d_and_a,60510.23
budget,12,iberia,home_care,revenue,1309474.1
budget,12,iberia,home_care,cogs_materials,487124.36
budget,12,iberia,home_care,cogs_production,188564.27
budget,12,iberia,home_care,cogs_logistics,109995.82
budget,12,iberia,home_care,opex_marketing,138617.19
budget,12,iberia,home_care,opex_sales,117852.67
budget,12,iberia,home_care,opex_gna,66809.9
budget,12,iberia,home_care,opex_rnd,20042.97
budget,12,iberia,home_care,d_and_a,48565.66
budget,12,iberia,personal_care,revenue,1121253.76
budget,12,iberia,personal_care,cogs_materials,333685.12
budget,12,iberia,personal_care,cogs_production,129168.43
budget,12,iberia,personal_care,cogs_logistics,75348.25
budget,12,iberia,personal_care,opex_marketing,88176.1
budget,12,iberia,personal_care,opex_sales,100912.84
budget,12,iberia,personal_care,opex_gna,44528.96
budget,12,iberia,personal_care,opex_rnd,13358.69
budget,12,iberia,personal_care,d_and_a,32369.13
budget,12,dach,beverages,revenue,2620293.77
budget,12,dach,beverages,cogs_materials,942257.64
budget,12,dach,beverages,cogs_production,364744.89
budget,12,dach,beverages,cogs_logistics,212767.85
budget,12,dach,beverages,opex_marketing,274417.54
budget,12,dach,beverages,opex_sales,235826.44
budget,12,dach,beverages,opex_gna,147634.14
budget,12,dach,beverages,opex_rnd,44290.24
budget,12,dach,beverages,d_and_a,107318.67
budget,12,dach,snacks,revenue,2970049.46
budget,12,dach,snacks,cogs_materials,1012786.87
budget,12,dach,snacks,cogs_production,392046.53
budget,12,dach,snacks,cogs_logistics,228693.81
budget,12,dach,snacks,opex_marketing,252429.45
budget,12,dach,snacks,opex_sales,267304.45
budget,12,dach,snacks,opex_gna,126020.85
budget,12,dach,snacks,opex_rnd,37806.25
budget,12,dach,snacks,d_and_a,91607.46
budget,12,dach,dairy,revenue,1868245.21
budget,12,dach,dairy,cogs_materials,787652.18
budget,12,dach,dairy,cogs_production,304897.62
budget,12,dach,dairy,cogs_logistics,177856.94
budget,12,dach,dairy,opex_marketing,184407.8
budget,12,dach,dairy,opex_sales,168142.07
budget,12,dach,dairy,opex_gna,85842.15
budget,12,dach,dairy,opex_rnd,25752.65
budget,12,dach,dairy,d_and_a,62400.64
budget,12,dach,home_care,revenue,2010105.23
budget,12,dach,home_care,cogs_materials,747759.15
budget,12,dach,home_care,cogs_production,289455.15
budget,12,dach,home_care,cogs_logistics,168848.84
budget,12,dach,home_care,opex_marketing,212784.0
budget,12,dach,home_care,opex_sales,180909.47
budget,12,dach,home_care,opex_gna,102556.39
budget,12,dach,home_care,opex_rnd,30766.92
budget,12,dach,home_care,d_and_a,74550.61
budget,12,dach,personal_care,revenue,1809850.09
budget,12,dach,personal_care,cogs_materials,538611.39
budget,12,dach,personal_care,cogs_production,208494.73
budget,12,dach,personal_care,cogs_logistics,121621.93
budget,12,dach,personal_care,opex_marketing,142327.74
budget,12,dach,personal_care,opex_sales,162886.51
budget,12,dach,personal_care,opex_gna,71875.56
budget,12,dach,personal_care,opex_rnd,21562.67
budget,12,dach,personal_care,d_and_a,52248.0
budget,12,nordics,beverages,revenue,1354427.26
budget,12,nordics,beverages,cogs_materials,487052.04
budget,12,nordics,beverages,cogs_production,188536.27
budget,12,nordics,beverages,cogs_logistics,109979.49
budget,12,nordics,beverages,opex_marketing,141846.16
budget,12,nordics,beverages,opex_sales,121898.45
budget,12,nordics,beverages,opex_gna,76311.94
budget,12,nordics,beverages,opex_rnd,22893.58
budget,12,nordics,beverages,d_and_a,55472.91
budget,12,nordics,snacks,revenue,2283622.06
budget,12,nordics,snacks,cogs_materials,778715.12
budget,12,nordics,snacks,cogs_production,301438.11
budget,12,nordics,snacks,cogs_logistics,175838.9
budget,12,nordics,snacks,opex_marketing,194088.84
budget,12,nordics,snacks,opex_sales,205525.99
budget,12,nordics,snacks,opex_gna,96895.35
budget,12,nordics,snacks,opex_rnd,29068.61
budget,12,nordics,snacks,d_and_a,70435.47
budget,12,nordics,dairy,revenue,1576465.58
budget,12,nordics,dairy,cogs_materials,664637.89
budget,12,nordics,dairy,cogs_production,257279.18
budget,12,nordics,dairy,cogs_logistics,150079.52
budget,12,nordics,dairy,opex_marketing,155607.28
budget,12,nordics,dairy,opex_sales,141881.9
budget,12,nordics,dairy,opex_gna,72435.46
budget,12,nordics,dairy,opex_rnd,21730.64
budget,12,nordics,dairy,d_and_a,52655.01
budget,12,nordics,home_care,revenue,1064204.95
budget,12,nordics,home_care,cogs_materials,395884.24
budget,12,nordics,home_care,cogs_production,153245.51
budget,12,nordics,home_care,cogs_logistics,89393.22
budget,12,nordics,home_care,opex_marketing,112653.7
budget,12,nordics,home_care,opex_sales,95778.45
budget,12,nordics,home_care,opex_gna,54296.17
budget,12,nordics,home_care,opex_rnd,16288.85
budget,12,nordics,home_care,d_and_a,39469.14
budget,12,nordics,personal_care,revenue,1047371.05
budget,12,nordics,personal_care,cogs_materials,311697.62
budget,12,nordics,personal_care,cogs_production,120657.14
budget,12,nordics,personal_care,cogs_logistics,70383.33
budget,12,nordics,personal_care,opex_marketing,82365.91
budget,12,nordics,personal_care,opex_sales,94263.39
budget,12,nordics,personal_care,opex_gna,41594.81
budget,12,nordics,personal_care,opex_rnd,12478.44
budget,12,nordics,personal_care,d_and_a,30236.23
cy_actual,1,italy,beverages,revenue,3084534.69
cy_actual,1,italy,beverages,cogs_materials,1105934.36
cy_actual,1,italy,beverages,cogs_production,428103.62
cy_actual,1,italy,beverages,cogs_logistics,249727.11
cy_actual,1,italy,beverages,opex_marketing,333037.01
cy_actual,1,italy,beverages,opex_sales,281421.18
cy_actual,1,italy,beverages,opex_gna,198511.34
cy_actual,1,italy,beverages,opex_rnd,57124.21
cy_actual,1,italy,beverages,d_and_a,129235.47
cy_actual,1,italy,snacks,revenue,2720334.88
cy_actual,1,italy,snacks,cogs_materials,914971.48
cy_actual,1,italy,snacks,cogs_production,354182.51
cy_actual,1,italy,snacks,cogs_logistics,206606.46
cy_actual,1,italy,snacks,opex_marketing,263507.86
cy_actual,1,italy,snacks,opex_sales,243599.84
cy_actual,1,italy,snacks,opex_gna,152479.39
cy_actual,1,italy,snacks,opex_rnd,43606.8
cy_actual,1,italy,snacks,d_and_a,96971.1
cy_actual,1,italy,dairy,revenue,2773077.9
cy_actual,1,italy,dairy,cogs_materials,1181628.26
cy_actual,1,italy,dairy,cogs_production,457404.49
cy_actual,1,italy,dairy,cogs_logistics,266819.28
cy_actual,1,italy,dairy,opex_marketing,243489.76
cy_actual,1,italy,dairy,opex_sales,249625.22
cy_actual,1,italy,dairy,opex_gna,130500.94
cy_actual,1,italy,dairy,opex_rnd,36575.96
cy_actual,1,italy,dairy,d_and_a,83231.7
cy_actual,1,italy,home_care,revenue,1509048.52
cy_actual,1,italy,home_care,cogs_materials,554653.9
cy_actual,1,italy,home_care,cogs_production,214704.74
cy_actual,1,italy,home_care,cogs_logistics,125244.43
cy_actual,1,italy,home_care,opex_marketing,152707.26
cy_actual,1,italy,home_care,opex_sales,134211.56
cy_actual,1,italy,home_care,opex_gna,81569.46
cy_actual,1,italy,home_care,opex_rnd,23647.7
cy_actual,1,italy,home_care,d_and_a,52640.4
cy_actual,1,italy,personal_care,revenue,1295505.24
cy_actual,1,italy,personal_care,cogs_materials,380514.79
cy_actual,1,italy,personal_care,cogs_production,147296.05
cy_actual,1,italy,personal_care,cogs_logistics,85922.69
cy_actual,1,italy,personal_care,opex_marketing,130101.88
cy_actual,1,italy,personal_care,opex_sales,120163.42
cy_actual,1,italy,personal_care,opex_gna,74878.94
cy_actual,1,italy,personal_care,opex_rnd,21078.01
cy_actual,1,italy,personal_care,d_and_a,47609.31
cy_actual,1,iberia,beverages,revenue,2322805.0
cy_actual,1,iberia,beverages,cogs_materials,846254.78
cy_actual,1,iberia,beverages,cogs_production,327582.5
cy_actual,1,iberia,beverages,cogs_logistics,191089.79
cy_actual,1,iberia,beverages,opex_marketing,257196.55
cy_actual,1,iberia,beverages,opex_sales,210705.2
cy_actual,1,iberia,beverages,opex_gna,155568.13
cy_actual,1,iberia,beverages,opex_rnd,44609.12
cy_actual,1,iberia,beverages,d_and_a,100858.75
cy_actual,1,iberia,snacks,revenue,1984484.54
cy_actual,1,iberia,snacks,cogs_materials,680050.53
cy_actual,1,iberia,snacks,cogs_production,263245.37
cy_actual,1,iberia,snacks,cogs_logistics,153559.8
cy_actual,1,iberia,snacks,opex_marketing,200720.0
cy_actual,1,iberia,snacks,opex_sales,178795.21
cy_actual,1,iberia,snacks,opex_gna,109971.82
cy_actual,1,iberia,snacks,opex_rnd,32474.61
cy_actual,1,iberia,snacks,d_and_a,72359.86
cy_actual,1,iberia,dairy,revenue,1657310.5
